,index,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7032,11366,568167414493532161,0,1.0,Flight Attendant Complaints,1.0,US Airways,,od2be2003,,0,"USAirways `` admiral club '' CLT rude , ignorant front desk staff ... AmericanAir fall far ... THANKS DOUG PARKER ! ! !",,2015-02-18 13:57:22 -0800,"Dallas, TX",Eastern Time (US & Canada)
7033,11367,568166478572204032,0,1.0,Bad Flight,0.6836,US Airways,,MelaniePanton,,0,"USAirways CLT JFK nasty plane , dirty seat & amp ; floor , rude flight attendants- hopefully AA get cleaned # disgust # vile",,2015-02-18 13:53:39 -0800,"New York, New York",
7034,11369,568166268546748416,1,0.3419,,0.0,US Airways,,TroyTrudel,,0,USAirways ok thank tell ground delay due snow .,,2015-02-18 13:52:49 -0800,"ÃT: 42.798909,-71.542817",Central Time (US & Canada)
7035,11373,568163524314144768,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways dont. I think I already say that. No one responds. Its auto response. Wait auto response ? ? ? ? ? ?,,2015-02-18 13:41:54 -0800,,
7036,11375,568162673981943808,0,1.0,Customer Service Issue,1.0,US Airways,,BigDavew2k,,0,USAirways start try reach real person hour ago still luck,,2015-02-18 13:38:32 -0800,,
7037,11377,568162061278011392,0,1.0,Customer Service Issue,1.0,US Airways,,BigDavew2k,,0,USAirways I try call customer service line keep que 45 min ... ... please hold =we n't care,,2015-02-18 13:36:06 -0800,,
7038,11378,568161997935607808,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways see lie. They auto respond insult email. # suck,,2015-02-18 13:35:50 -0800,,
7039,11379,568161284249796608,1,0.6495,,0.0,US Airways,,ALHphoto,,0,USAirways pple great job w madness however system need help. I appreciate hard work & amp ; push b well,,2015-02-18 13:33:00 -0800,"Raleigh,NC",Atlantic Time (Canada)
7040,11380,568160713170149376,1,0.6705,,0.0,US Airways,,Jeffrey_Hurley,,0,USAirways thanks give away seat. Another fine job ! http : //t.co/r7ibqr4CYd,"[35.22123472, -80.93287633]",2015-02-18 13:30:44 -0800,"Winston Salem, NC",Eastern Time (US & Canada)
7041,11382,568158427664527360,0,1.0,Customer Service Issue,1.0,US Airways,,scm1133,,0,USAirways I 've wait desk 45 hold 36min counting ... photo desk agent phone flattering .,,2015-02-18 13:21:39 -0800,,London
7042,11383,568157856576475136,1,1.0,,,US Airways,,hotcakes_33,,0,USAirways thanks .,,2015-02-18 13:19:23 -0800,"Charlotte, NC",Eastern Time (US & Canada)
7043,11385,568155954484797442,1,1.0,,,US Airways,,CSquieri,,0,USAirways thanks Betty work gate ILM lovely gate agent CLT help get home 2 Phx tonight instead tomorrow,"[35.21820752, -80.94527061]",2015-02-18 13:11:50 -0800,"Mesa, AZ
",Arizona
7044,11387,568154816414789632,0,1.0,Cancelled Flight,1.0,US Airways,,as4438,,0,USAirways I realize weather day day flight keep get Cancelled Flighted. Please prioritize ur passenger help,,2015-02-18 13:07:18 -0800,,
7045,11388,568153752533733376,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways help I get response ? ? ? # usairwayssucks,,2015-02-18 13:03:05 -0800,,
7046,11389,568153430776287233,0,1.0,Damaged Luggage,1.0,US Airways,,TotalRugby,,4,USAirways DRVRugby team back home luggage wet partly damage - Not happy ! # blizzard,,2015-02-18 13:01:48 -0800,The Rugby Universe ,Berlin
7047,11392,568150866890522628,0,1.0,Lost Luggage,1.0,US Airways,,CJLarcheveque,,0,USAirways strike ... lose bags. And two them. # theworst,,2015-02-18 12:51:37 -0800,"Charlotte, NC",
7048,11393,568150818572144640,0,1.0,Flight Booking Problems,0.3404,US Airways,,Gman818,,0,USAirways 2 Cancelled Flight trip LA bc weather SouthwestAir easy US air make pay $ 200 use credit. Never,,2015-02-18 12:51:25 -0800,,
7049,11394,568148808993013761,0,1.0,Lost Luggage,0.6635,US Airways,,tannapistolis,,0,USAirways What 's point baggage claim ticket n't scan tracking ?,,2015-02-18 12:43:26 -0800,,Eastern Time (US & Canada)
7050,11395,568144060248170496,0,1.0,Customer Service Issue,0.6479,US Airways,,Kizzinator,,0,USAirways No access Dividend Miles week automate phone keep tell call back Late Flightr. # FRUSTRATED # LivePersonPlease,,2015-02-18 12:24:34 -0800,Boston,Eastern Time (US & Canada)
7051,11396,568143054856712192,0,1.0,Lost Luggage,1.0,US Airways,,tannapistolis,,0,USAirways ca n't even track bag see is. It 's like 's disappear .,,2015-02-18 12:20:34 -0800,,Eastern Time (US & Canada)
7052,11397,568142922031501312,0,1.0,Customer Service Issue,0.6788,US Airways,,JuliaSayers,,0,USAirways Ca n't get ahold anyone speak miss miles. It 's month since travel & amp ; I 've submit twice online,,2015-02-18 12:20:02 -0800,"Birmingham, AL
",Quito
7053,11399,568141479132200960,0,1.0,Customer Service Issue,1.0,US Airways,,DanielaRisa,,0,USAirways gon na good day call ? I 've call 3 separate occasion past couple week never get person .,,2015-02-18 12:14:18 -0800,"Chicago, IL",Eastern Time (US & Canada)
7054,11400,568140468854198272,0,0.6229,Can't Tell,0.6229,US Airways,,BigDavew2k,,0,USAirways I spend room & amp ; transportation I whole flight,,2015-02-18 12:10:17 -0800,,
7055,11401,568140221994250240,0,0.7179,Lost Luggage,0.7179,US Airways,,BigDavew2k,,0,USAirways I ask reimbursement maybe mile add account inconvenience money I spend,,2015-02-18 12:09:19 -0800,,
7056,11402,568139693574848513,0,1.0,Customer Service Issue,0.6989,US Airways,,BigDavew2k,,0,USAirways I ask reimbursement something like mile add account tell call customer service,,2015-02-18 12:07:13 -0800,,
7057,11403,568139479237525505,0,1.0,Lost Luggage,1.0,US Airways,,BigDavew2k,,0,USAirways come home day Late Flight find guy lose luggage,,2015-02-18 12:06:22 -0800,,
7058,11404,568139253194067968,0,1.0,Customer Service Issue,0.6596,US Airways,,Kurt_Wirth,,0,"USAirways Doubt it. Gate 35x cluster , every agent encounter I saw ( include one ) outright rude. Just put .",,2015-02-18 12:05:28 -0800,"ÃT: 43.182918,-77.651224",Eastern Time (US & Canada)
7059,11406,568138996112445440,0,1.0,Can't Tell,0.6424,US Airways,,BigDavew2k,,0,USAirways voucher give u hotel useless call number say room available expect ?,,2015-02-18 12:04:26 -0800,,
7060,11407,568138663864852481,0,1.0,Cancelled Flight,0.6456,US Airways,,BigDavew2k,,0,"USAirways mad I ca n't even believe guy Cancelled Flight connect flight I leave first stop , & amp ; give useless hotel voucher",,2015-02-18 12:03:07 -0800,,
7061,11408,568138172133183488,0,1.0,Late Flight,1.0,US Airways,,MsAmanRm103,,0,"USAirways Priorities made. Considering pending snow storm , delay flight hour & amp ; half ? I 'd like answer .",,2015-02-18 12:01:10 -0800,"Detroit, MI",
7062,11409,568137336095170560,0,0.6482,Lost Luggage,0.3241,US Airways,,garyatsga,,0,USAirways : I experience defines customer service # FLT1999. A flight attendant willing follow passenger bag charge,,2015-02-18 11:57:51 -0800,"Dallas, TX",Central Time (US & Canada)
7063,11411,568135839814807552,0,1.0,Can't Tell,0.66,US Airways,,raisethebarn,,0,USAirways wasnât Q thanks. Wondering youâre ones. I disguise call out. ; ) http : //t.co/uH6UwuOSC0,,2015-02-18 11:51:54 -0800,"Franklin, TN",Central Time (US & Canada)
7064,11412,568135421445545984,0,1.0,Customer Service Issue,0.6759,US Airways,,thesherylralph,,0,USAirways turn AmericanAir difficulty past loyal customer. As AA platinum flyer usair could n't unhelpful. Why,,2015-02-18 11:50:14 -0800,Right where I should be!,Pacific Time (US & Canada)
7065,11413,568135319876468736,0,1.0,Late Flight,1.0,US Airways,,MsAmanRm103,,0,Yes I nvr fly w/ USAirways I miss con flight bc coffeemaker FT1892 Could n't see father be4 put coma,,2015-02-18 11:49:50 -0800,"Detroit, MI",
7066,11414,568134930137550848,0,1.0,longlines,0.3367,US Airways,,navydocdro,,0,USAirways 40 minute put TSA number inâ¦ 40 minsâ¦ stop hold people hostage require dividend mile acct. tsa,,2015-02-18 11:48:17 -0800,"okinawa, japan",
7067,11415,568134534857764864,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways I would go though entire process get people phone ? ? ? ? ? ? ? ? # usairwayssucks,,2015-02-18 11:46:43 -0800,,
7068,11416,568134273628155904,0,1.0,Customer Service Issue,0.6827,US Airways,,Twinscream1,,0,"USAirways really , mean ? ? ? # usairwayssucks",,2015-02-18 11:45:40 -0800,,
7069,11417,568134058242400256,1,0.63,,,US Airways,,MaxImumZero386,,0,USAirways thanks ! Can help remind agent 's ok ? Ps. Heard rumor stream wifi TV/movie service might instal,,2015-02-18 11:44:49 -0800,Planet Earth,
7070,11418,568133754142793728,0,1.0,Late Flight,1.0,US Airways,,willary,,0,"USAirways nope , done. Was suppose get home 9pm n't get home midnight. # NeverAgain",,2015-02-18 11:43:37 -0800,"Washington, D.C.",Eastern Time (US & Canada)
7071,11419,568132101729443841,0,1.0,Customer Service Issue,1.0,US Airways,,annatrubin,,0,"USAirways way assist , actually answer phone .",,2015-02-18 11:37:03 -0800,,Eastern Time (US & Canada)
7072,11420,568129940371214336,0,1.0,Customer Service Issue,1.0,US Airways,,navydocdro,,0,USAirways would kill give 30-60 second bad muzak instead constant commercial hold ?,,2015-02-18 11:28:27 -0800,"okinawa, japan",
7073,11421,568128904260685824,0,1.0,Customer Service Issue,0.6482,US Airways,,navydocdro,,0,usairways would kill let put tsaprecheck number reservation ?,,2015-02-18 11:24:20 -0800,"okinawa, japan",
7074,11422,568128753223794688,0,1.0,Flight Booking Problems,1.0,US Airways,,navydocdro,,0,"usairways would kill let 3,000 mile expire",,2015-02-18 11:23:44 -0800,"okinawa, japan",
7075,11423,568128665801900032,0,1.0,Late Flight,0.6111,US Airways,,navydocdro,,0,usairways would kill let know many minute I might hold ?,,2015-02-18 11:23:23 -0800,"okinawa, japan",
7076,11424,568128399035772928,0,1.0,Lost Luggage,0.3715,US Airways,,BionicSocialite,,0,USAirways $ 100 Samsonite - totaled. Not happy. Not .,,2015-02-18 11:22:20 -0800,"Fort Wayne, IN",Indiana (East)
7077,11425,568127477555441664,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways I send letter letter get back nothing form letter half bake reply 's # usairwaysssuck,,2015-02-18 11:18:40 -0800,,
7078,11426,568126621611372545,0,1.0,Flight Attendant Complaints,0.6867,US Airways,,mscaitw,,0,USAirways least comfort thing pilot sit stationary plane 3 hour `` I n't really know happen '',,2015-02-18 11:15:16 -0800,,Eastern Time (US & Canada)
7079,11429,568123010638483456,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways Have call me. I cant wait see anything happens. Your service really sucks. # usairwayssucks,,2015-02-18 11:00:55 -0800,,
7080,11430,568121535233458176,1,1.0,,,US Airways,,CaraModisett,,0,USAirways also appreciate hashtag ! : ) # lucycat,,2015-02-18 10:55:03 -0800,"Memphis, Tennessee",Central Time (US & Canada)
7081,11432,568118361701265408,0,1.0,Lost Luggage,0.3478,US Airways,,The_Big_Guy27,,0,USAirways Big fail curbside baggage Pittsburgh charge 30 dollar bag ! !,,2015-02-18 10:42:27 -0800,US,Eastern Time (US & Canada)
7082,11434,568116895305617409,0,0.6511,Lost Luggage,0.6511,US Airways,,seungminkim,,0,"USAirways I hope , too. Thank help. She travel halfway across globe want suitcase .",,2015-02-18 10:36:37 -0800,"Washington, D.C.",Quito
7083,11435,568116768868159488,0,0.6816,Flight Booking Problems,0.35200000000000004,US Airways,,LayneHillesland,,0,USAirways would consider honor original fare price I try Flight Booking Problems ticket ?,,2015-02-18 10:36:07 -0800,,
7084,11436,568116602186502144,0,0.6576,Flight Booking Problems,0.6576,US Airways,,alvarez16,,0,"USAirways book award ticket recently , ticket le miles. I contact without use online form phone ?",,2015-02-18 10:35:27 -0800,USA,Eastern Time (US & Canada)
7085,11437,568116534855503872,1,1.0,,,US Airways,,Logunov_Daniil,,0,USAirways YOU ARE THE BEST ! ! ! FOLLOW ME PLEASE ; ) ðððâï¸âï¸âï¸ððð,,2015-02-18 10:35:11 -0800,"Russia, Ð Ð¾ÑÑÐ¸Ñ",Abu Dhabi
7086,11438,568115611814858752,0,0.6698,Flight Attendant Complaints,0.3503,US Airways,,MusJew2daRescue,,0,USAirways would pleased reassess business practices. Goal passenger plane little possible,,2015-02-18 10:31:31 -0800,Earth,
7087,11439,568114056034324480,0,1.0,Customer Service Issue,0.34700000000000003,US Airways,,LayneHillesland,,0,"USAirways 's ok , know I 'll likely never book",,2015-02-18 10:25:20 -0800,,
7088,11440,568113981866446848,0,1.0,Customer Service Issue,1.0,US Airways,,Twinscream1,,0,USAirways I follow complaint procedure get run around. Your service SUCKS # usairwayssuck,,2015-02-18 10:25:02 -0800,,
7089,11441,568113601480757248,0,1.0,Late Flight,1.0,US Airways,,MusJew2daRescue,,0,"USAirways I n't mind wait , I mind wait plane , I n't to. The airport room know.. food !",,2015-02-18 10:23:32 -0800,Earth,
7090,11442,568112409841238016,0,0.6677,Customer Service Issue,0.3345,US Airways,,cheerldrguy,,0,"usairways That appreciated. However , system tell call back Late Flightr end call. No need reply , thanks .",,2015-02-18 10:18:48 -0800,"Palm Springs, CA",Pacific Time (US & Canada)
7091,11443,568112232208293889,0,1.0,Bad Flight,0.3684,US Airways,,MusJew2daRescue,,0,USAirways would board ppl plane b4 turn de-ice ? Why would ppl wait hour long process ?,,2015-02-18 10:18:05 -0800,Earth,
7092,11445,568111402084401152,0,1.0,Customer Service Issue,0.6739,US Airways,,drinkie,,0,"usairways I sure sincere apology , disappoint customer perspective want loyal customer # option",,2015-02-18 10:14:47 -0800,Delaware,Eastern Time (US & Canada)
7093,11446,568111178708336640,0,1.0,Flight Booking Problems,0.3813,US Airways,,LayneHillesland,,0,USAirways Yeah I know ... I 'll spend almost 500 dollar ticket since price go week,,2015-02-18 10:13:54 -0800,,
7094,11447,568111010856480768,0,1.0,Can't Tell,0.6667,US Airways,,AngelicaJoni1,,1,USAirways yeah either refund money 2 free round trip compensate trouble put .,,2015-02-18 10:13:14 -0800,NY,
7095,11448,568110197966643201,0,1.0,Can't Tell,0.6397,US Airways,,MusJew2daRescue,,0,"USAirways Are incompetent airline every day , day end 'y ' ?",,2015-02-18 10:10:00 -0800,Earth,
7096,11449,568108522313015296,0,0.6768,Flight Booking Problems,0.3434,US Airways,,LayneHillesland,,0,USAirways There n't ticket number ... transaction still pending .,,2015-02-18 10:03:21 -0800,,
7097,11450,568107310117212161,0,0.6519,Can't Tell,0.3311,US Airways,,MaxImumZero386,,0,"USAirways family longer get early boarding young kid ? American , new parent , give u ...",,2015-02-18 09:58:32 -0800,Planet Earth,
7098,11451,568106916897034241,0,1.0,Late Flight,0.6773,US Airways,,scm1133,,0,USAirways patient - originally 11:51 4:41 .,,2015-02-18 09:56:58 -0800,,London
7099,11452,568106783241211904,0,0.6489,Customer Service Issue,0.3511,US Airways,,MoamarMoMoney,,0,USAirways agent say,"[41.15955496, -81.39767448]",2015-02-18 09:56:26 -0800,,Eastern Time (US & Canada)
7100,11453,568106054283882496,0,0.6737,Lost Luggage,0.6737,US Airways,,EMonzon14,,0,"USAirways , could Laguardia , JFK Charlotte. I idea tho",,2015-02-18 09:53:32 -0800,,
7101,11454,568105570215055360,0,1.0,Bad Flight,0.3684,US Airways,,Carlito_Sway,,0,USAirways say meal flight would - airline serf food anymore ? Update policy ?,,2015-02-18 09:51:37 -0800,"Miami,Fl",Central Time (US & Canada)
7102,11455,568105051622756352,0,0.6739,Customer Service Issue,0.6739,US Airways,,MoamarMoMoney,,0,"USAirways It 2nd person I call ask , could catch name , reject request","[41.16013713, -81.39768211]",2015-02-18 09:49:33 -0800,,Eastern Time (US & Canada)
7103,11457,568104744025268224,0,1.0,Lost Luggage,1.0,US Airways,,seungminkim,,0,"USAirways link broken. But 's online baggage locator , I already try give useful information .",,2015-02-18 09:48:20 -0800,"Washington, D.C.",Quito
7104,11459,568103967185444866,1,0.6871,,0.0,US Airways,,MoamarMoMoney,,0,USAirways thanks reach me. My Gold Div no. 2k424j0. My Flights change Confirmation # DNX58V .,"[41.16012493, -81.39760735]",2015-02-18 09:45:15 -0800,,Eastern Time (US & Canada)
7105,11460,568102228587884545,0,1.0,Late Flight,0.6585,US Airways,,Carlito_Sway,,0,USAirways strand Philly- # Starving ca n't get meal voucher even though plane mechanical issue / next flight 10 hr,,2015-02-18 09:38:20 -0800,"Miami,Fl",Central Time (US & Canada)
7106,11461,568100935769006080,0,1.0,Customer Service Issue,1.0,US Airways,,amfnyc,,0,USAirways On hold hour ... connect wrong department automate system ... transfer another 45 min & amp ; count,,2015-02-18 09:33:12 -0800,,Eastern Time (US & Canada)
7107,11462,568100712309256192,1,0.6678,,0.0,US Airways,,claytonconway,,0,USAirways yes flight attendant ( wonderful btw ) secure tray table 's flailing about. http : //t.co/JhXWMuTx4G,,2015-02-18 09:32:19 -0800,Seattle,
7108,11463,568100371794665472,0,1.0,Lost Luggage,1.0,US Airways,,tannapistolis,,0,USAirways link n't work I 've try track bag several times. Still n't clarify .,,2015-02-18 09:30:58 -0800,,Eastern Time (US & Canada)
7109,11464,568095863731433473,1,1.0,,,US Airways,,CateItaliano,,0,USAirways thanks seat next 2 hot athletes. This flight significantly well !,,2015-02-18 09:13:03 -0800,Wonderland,Central Time (US & Canada)
7110,11465,568094172508336128,1,1.0,,,US Airways,,kimlipp,,0,USAirways Thank ! ! ! On way get bag - thanks number ð,,2015-02-18 09:06:20 -0800,"Fernandina Beach, FL",Eastern Time (US & Canada)
7111,11467,568088650430468096,0,1.0,longlines,0.3609,US Airways,,NChanelJoy,,1,USAirways Would guy please send service agent gate B15 Philly ? All people miss connection 's 2 .,,2015-02-18 08:44:23 -0800,,Eastern Time (US & Canada)
7112,11468,568088090620919808,0,1.0,Customer Service Issue,1.0,US Airways,,NChanelJoy,,1,Spend 1 HOUR hold USAirways .,,2015-02-18 08:42:10 -0800,,Eastern Time (US & Canada)
7113,11469,568087789004300288,0,1.0,Late Flight,1.0,US Airways,,NChanelJoy,,1,USAirways would flight arrive Late Flight leave 60 % passenger connection ?,,2015-02-18 08:40:58 -0800,,Eastern Time (US & Canada)
7114,11470,568087284483928064,0,1.0,Damaged Luggage,1.0,US Airways,,RAEtnyre,,0,USAirways last 2 time I check bag severally damaged. No one answer baggage call line status ? # chairmanlove,,2015-02-18 08:38:57 -0800,,Arizona
